movie_id,title,rating,release_year,content_rating,duration,listed_in
s5289,Summer Night,6.27,2019,R,93,"Comedies, Dramas, Romantic Movies"
s5290,Sweet Virginia,8.82,2017,R,93,"Dramas, Independent Movies, Thrillers"
s5291,The Adventures of Sharkboy and Lavagirl,8.44,2005,PG,93,Children & Family Movies
s5292,The Breadwinner,6.61,2017,PG-13,93,"Children & Family Movies, Dramas, International Movies"
s5293,The Charnel House,7.73,2016,R,93,"Horror Movies, Thrillers"
s5294,The Dark Crystal,5.74,1982,PG,93,Children & Family Movies
s5295,The Last Days of Chez Nous,7.26,1992,R,93,"Classic Movies, Dramas"
s5296,The Lodgers,9.41,2017,R,93,"Horror Movies, International Movies"
s5297,The Pink Panther,7.11,2006,PG,93,"Children & Family Movies, Comedies"
s5298,The Unborn Child,9.2,2011,R,93,"Horror Movies, International Movies"
s5299,Thumper,7.95,2017,R,93,"Dramas, Thrillers"
s5300,A Life of Speed: The Juan Manuel Fangio Story,5.96,2020,PG-13,93,"Documentaries, International Movies, Sports Movies"
s5301,Hachi: A Dog's Tale,7.91,2009,G,93,"Children & Family Movies, Dramas"
s5302,40 Sticks,7.53,2019,PG-13,93,"International Movies, Thrillers"
s5303,300 Miles to Heaven,6.99,1989,PG-13,93,"Dramas, International Movies"
s5304,We the Animals,3.16,2018,R,93,"Dramas, Independent Movies"
s5305,Westerplatte Resists,7.08,1967,R,93,"Classic Movies, Dramas, International Movies"
s5306,Would You Rather,5.36,2013,R,93,"Horror Movies, Independent Movies, Thrillers"
s5307,The Whole Truth,5.49,2016,R,93,"Dramas, Thrillers"
s5308,Arlo the Alligator Boy,7.08,2021,TV-Y7,93,"Children & Family Movies, Comedies, Music & Musicals"
s5309,Accepted,2.64,2006,PG-13,93,Comedies
s5310,7 Yards: The Chris Norton Story,4.35,2021,PG,93,Documentaries
s5311,The Right One,6.88,2011,PG-13,93,"Dramas, International Movies, Romantic Movies"
s5312,The Perfect Day,8.79,2018,PG-13,93,"Documentaries, International Movies, Sports Movies"
s5313,I Got the Hook Up,3.89,1998,R,93,"Action & Adventure, Comedies"
s5314,Rocks,4.62,2019,R,93,Dramas
s5315,Braven,6.3,2018,R,94,Action & Adventure
s5316,The Golden Child,9.71,1986,PG-13,94,"Action & Adventure, Comedies"
s5317,Mile 22,7.65,2018,R,94,Action & Adventure
s5318,Out of Life,2.58,1991,R,94,"Classic Movies, Dramas, Independent Movies"
s5319,Under the Bombs,6.83,2007,R,94,"Dramas, Independent Movies, International Movies"
s5320,Road To High & Low,5.5,2016,R,94,"Action & Adventure, International Movies"
s5321,The African Doctor,8.37,2016,PG-13,94,"Comedies, Dramas, International Movies"
s5322,The Paramedic,5.04,2020,R,94,"Dramas, International Movies, Thrillers"
s5323,The Social Dilemma,7.38,2020,PG-13,94,Documentaries
s5324,The Lost Okoroshi,4.4,2019,R,94,"Comedies, Dramas, Independent Movies"
s5325,All Together Now,8.14,2020,PG,94,Dramas
s5326,Lingua Franca,9.9,2019,R,94,"Dramas, International Movies, LGBTQ Movies"
s5327,Swiped,7.32,2018,PG-13,94,Comedies
s5328,Steal a Pencil for Me,9.09,2006,PG-13,94,Documentaries
s5329,I Am Not Your Negro,7.54,2017,PG-13,94,Documentaries
s5330,Bulbbul,7.48,2020,R,94,"Horror Movies, International Movies"
s5331,Lady Bird,9.65,2017,R,94,"Comedies, Dramas, Independent Movies"
s5332,Honeytrap,9.45,2014,R,94,"Dramas, Independent Movies"
s5333,Mutiny of the Worker Bees,8.93,2020,R,94,"Comedies, International Movies"
s5334,Schubert In Love,6.48,2016,PG-13,94,"Comedies, International Movies"
s5335,Bennett's War,4.43,2019,PG-13,94,"Dramas, Sports Movies"
s5336,Walk of Shame,3.18,2014,R,94,"Comedies, Independent Movies"
s5337,Sadie's Last Days on Earth,7.22,2016,PG-13,94,"Comedies, Sci-Fi & Fantasy"
s5338,The Plagues of Breslau,7.42,2018,R,94,"International Movies, Thrillers"
s5339,Taxi Driver,2.57,2015,R,94,"Comedies, Dramas, Independent Movies"
s5340,Love Jacked,9.48,2018,PG-13,94,"Comedies, International Movies, Romantic Movies"
s5341,Dead Kids,4.69,2019,R,94,"Dramas, International Movies, Thrillers"
s5342,Holiday Rush,2.01,2019,PG,94,"Children & Family Movies, Dramas"
s5343,Paradise Beach,9.31,2019,R,94,"Action & Adventure, Dramas, International Movies"
s5344,A Remarkable Tale,5.87,2019,R,94,"Comedies, International Movies"
s5345,The Awakening of Motti Wolkenbruch,3.76,2018,R,94,"Comedies, Dramas, International Movies"
s5346,Flower Girl,5.12,2013,PG,94,"Comedies, International Movies, Romantic Movies"
s5347,PATRICK (2019),7,2019,PG,94,"Children & Family Movies, Comedies"
s5348,Weed the People,9.93,2018,R,94,Documentaries
s5349,Who Would You Take to a Deserted Island?,5.5,2019,R,94,"Dramas, International Movies"
s5350,Kingdom: Ashin of the North,7.12,2021,R,94,"Horror Movies, International Movies, Thrillers"
s5351,The Hard Way,6.54,2019,R,94,Action & Adventure
s5352,Material,3.41,2012,PG-13,94,"Comedies, Dramas, International Movies"
s5353,Nothing to Hide,9.35,2018,R,94,"Comedies, Dramas, International Movies"
s5354,Seven in Heaven,6.19,2018,PG-13,94,Horror Movies
s5355,Monty Python: The Meaning of Live,5.41,2014,R,94,Documentaries
s5356,The Beguiled,8.14,2017,R,94,"Dramas, Independent Movies, Thrillers"
s5357,Monty Python's Life of Brian,6.68,1979,R,94,"Classic Movies, Comedies, Cult Movies"
s5358,Lo más sencillo es complicarlo todo,4.96,2018,PG-13,94,"Comedies, International Movies, Romantic Movies"
s5359,Sparring,3.33,2017,R,94,"Dramas, International Movies, Sports Movies"
s5360,Duck Butter,5.67,2018,R,94,"Dramas, Independent Movies, LGBTQ Movies"
s5361,Zoo,8.43,2018,R,94,"Dramas, Independent Movies, International Movies"
s5362,Ibiza,6.06,2018,R,94,"Comedies, Romantic Movies"
s5363,Sun Dogs,9.29,2017,R,94,"Comedies, Dramas, Independent Movies"
s5364,Bullet Head,5.29,2017,R,94,"International Movies, Thrillers"
s5365,Battle Drone,6.08,2018,R,94,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy"
s5366,Ratchet and Clank,3.92,2016,PG,94,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
s5367,Desire,7.17,2017,R,94,"Dramas, International Movies, Romantic Movies"
s5368,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",8.51,2017,R,94,Documentaries
s5369,Jalpari: The Desert Mermaid,5.91,2012,PG-13,94,"Dramas, Independent Movies, International Movies"
s5370,Wedding Unplanned,8.05,2017,R,94,"Comedies, International Movies, Romantic Movies"
s5371,Intrusion,8.63,2021,PG-13,94,Thrillers
s5372,Holiday on Mars,6.57,2020,R,94,"Comedies, International Movies"
s5373,In Paradox,9.14,2019,PG-13,94,"International Movies, Sci-Fi & Fantasy, Thrillers"
s5374,In Defense of a Married Man,8.02,1990,PG-13,94,Dramas
s5375,Austin Powers in Goldmember,6.95,2002,PG-13,94,"Action & Adventure, Comedies"
s5376,Nila,7.79,2016,R,94,"Dramas, International Movies, Romantic Movies"
s5377,Kung Fu Panda,7.88,2008,PG,94,"Children & Family Movies, Comedies"
s5378,Bleach The Movie: Fade to Black,5.83,2008,PG,94,"Action & Adventure, Anime Features, Sci-Fi & Fantasy"
s5379,Jandino: Whatever it Takes,1.92,2016,R,94,Stand-Up Comedy
s5380,Hard Lessons,6.72,1986,PG-13,94,Dramas
s5381,Mission Blue,7,2014,PG,94,Documentaries
s5382,The Ryan White Story,8.81,1989,PG,94,Dramas
s5383,Too Young the Hero,7.41,1988,R,94,Dramas
s5384,1st Summoning,9.7,2018,R,94,"Horror Movies, Independent Movies"
s5385,6 Days,6.47,2017,R,94,"Action & Adventure, Dramas, International Movies"
s5386,A Boy Called Po,7.08,2016,PG,94,"Dramas, Sci-Fi & Fantasy"
s5387,A Perfect Man,8.93,2013,R,94,"Dramas, Independent Movies, Romantic Movies"
s5388,Generasi 90an: Melankolia,3.63,2020,PG-13,94,"Dramas, International Movies"
s5389,Alarmoty in the Land of Fire,7.74,2017,R,94,"Comedies, International Movies"
s5390,Assimilate,3.03,2019,R,94,"Horror Movies, Sci-Fi & Fantasy, Thrillers"
s5391,Band Aid,6.99,2017,R,94,"Comedies, Dramas, Independent Movies"
s5392,Blue Streak,6.35,1999,PG-13,94,"Action & Adventure, Comedies"
s5393,Good on Paper,1.3,2021,R,94,"Comedies, Romantic Movies"
s5394,Bushwick,6.54,2017,R,94,"Action & Adventure, Independent Movies"
s5395,Charlotte's Web,9.42,1973,G,94,"Children & Family Movies, Classic Movies"
s5396,El-Khawaga's Dilemma,8.38,2018,PG-13,94,"Action & Adventure, Comedies, International Movies"
s5397,Dean,6.7,2016,PG-13,94,"Comedies, Dramas, Independent Movies"
s5398,Devil's Gate,7.72,2017,R,94,"Horror Movies, Sci-Fi & Fantasy, Thrillers"
s5399,Down The Fence,9.2,2017,PG,94,Documentaries
s5400,Dragon Tiger Gate,2.48,2006,PG-13,94,"Action & Adventure, International Movies"
s5401,Doubles Cause Troubles,5.8,1989,PG-13,94,"Action & Adventure, Comedies, International Movies"
s5402,Emo the Musical,2.48,2016,R,94,"Dramas, International Movies, Music & Musicals"
s5403,Don't Crack Under Pressure III,2.69,2017,PG-13,94,"Action & Adventure, Documentaries, International Movies"
s5404,Farce,5.21,2017,R,94,"Comedies, International Movies"
s5405,Filmworker,7.99,2017,R,94,Documentaries
s5406,Hedgehogs,1.44,2016,PG,94,Children & Family Movies
s5407,How to Be a Player,1.13,1997,R,94,Comedies
s5408,Just Friends,8.7,2005,PG-13,94,"Comedies, Romantic Movies"
s5409,American Outlaws,8.14,2001,PG-13,94,Action & Adventure
s5410,Lila & Eve,6.88,2015,R,94,"Dramas, Thrillers"
s5411,Maroon,5.71,2016,R,94,"Dramas, Independent Movies, International Movies"
s5412,Meditation Park,8.55,2017,PG,94,Dramas
s5413,Bleach the Movie: Hell Verse,9.27,2010,PG-13,94,"Action & Adventure, Anime Features, Sci-Fi & Fantasy"
s5414,Miss Sharon Jones!,8.43,2015,R,94,"Documentaries, Music & Musicals"
s5415,Movie 43,5.09,2013,R,94,Comedies
s5416,Streets of Fire,6.08,1984,PG,94,"Action & Adventure, Classic Movies, Cult Movies"
s5417,Trippin' with the Kandasamys,5.35,2021,PG-13,94,"Comedies, International Movies, Romantic Movies"
s5418,Restless Creature: Wendy Whelan,7.85,2016,R,94,Documentaries
s5419,Home,8.78,2015,PG,94,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
s5420,Silent Hill: Revelation,5.55,2012,R,94,Horror Movies
s5421,Skyline,9.19,2010,PG-13,94,"Action & Adventure, Sci-Fi & Fantasy"
s5422,Solo Con Tu Pareja,7.78,1991,NR,94,"Comedies, Independent Movies, International Movies"
s5423,Soul to Keep,1.07,2019,R,94,"Horror Movies, Independent Movies"
s5424,Spring Breakers,9.86,2012,R,94,"Comedies, Cult Movies, Dramas"
s5425,Summer of '92,5.42,2015,R,94,"Dramas, International Movies, Sports Movies"
s5426,Teenage Mutant Ninja Turtles: The Movie,9.51,1990,PG,94,"Action & Adventure, Comedies"
s5427,The Hatred,2.11,2017,R,94,Horror Movies
s5428,The Humanity Bureau,6.96,2017,R,94,"Action & Adventure, Sci-Fi & Fantasy"
s5429,The Men Who Stare at Goats,9.26,2009,R,94,Comedies
s5430,The Parole Officer,9.53,2001,R,94,"Action & Adventure, Comedies"
s5431,The Spy Next Door,7.53,2010,PG,94,"Action & Adventure, Children & Family Movies, Comedies"
s5432,The Spy Who Fell to Earth,7.97,2019,R,94,"Documentaries, International Movies"
s5433,The Trigger Effect,8.54,1996,R,94,Thrillers
s5434,Theater of Life,9.16,2016,PG,94,Documentaries
s5435,Total Frat Movie,5.61,2016,NR,94,Comedies
s5436,Tracers,9.05,2015,PG-13,94,Action & Adventure
s5437,Trainspotting,7.41,1996,R,94,"Comedies, Cult Movies, Dramas"
s5438,Trash Fire,1.95,2016,R,94,"Comedies, Dramas, Independent Movies"
s5439,A Chaster Marriage,7.12,2016,PG-13,94,"Comedies, International Movies, Romantic Movies"
s5440,Una,4.34,2016,R,94,"Dramas, International Movies"
s5441,Undercover Grandpa,9.73,2016,PG-13,94,"Action & Adventure, Children & Family Movies, Comedies"
s5442,Unfinished Song,7.74,2012,PG-13,94,"Comedies, Dramas, Independent Movies"
s5443,Waiting,9.77,2015,R,94,"Dramas, International Movies"
s5444,Waiting...,4.68,2005,R,94,"Comedies, Independent Movies"
s5445,Walk with Me,8.62,2017,PG,94,Documentaries
s5446,We're No Animals,9.06,2015,R,94,"Comedies, Dramas, Independent Movies"
s5447,S.M.A.R.T Chase,8.4,2018,R,94,Action & Adventure
s5448,Young Adult,8.03,2011,R,94,"Comedies, Dramas, Independent Movies"
s5449,Final Account,7.82,2021,PG-13,94,Documentaries
s5450,Work It,9.3,2020,PG-13,94,Comedies
s5451,An American Girl: McKenna Shoots for the Stars,9.11,2012,TV-Y,94,"Children & Family Movies, Comedies, Dramas"
s5452,The Tiger Hunter,5.61,2016,PG-13,94,"Comedies, Dramas, Independent Movies"
s5453,Tenacious D in The Pick of Destiny,9.24,2006,R,94,"Comedies, Cult Movies, Music & Musicals"
s5454,House Party 2,7.07,1991,R,94,"Comedies, Cult Movies, Music & Musicals"
s5455,House Party 3,6.27,1994,R,94,"Comedies, Music & Musicals"
s5456,The Polka King,9.35,2018,PG-13,94,"Comedies, Independent Movies"
s5457,The Outcasts,7.16,2017,PG-13,94,Comedies
s5458,Death of Me,9.04,2020,R,94,Horror Movies
s5459,Bridezilla,3.85,2019,R,94,"Comedies, Dramas, International Movies"
s5460,Ma Rainey's Black Bottom,1.46,2020,R,94,"Dramas, Music & Musicals"
s5461,Osmosis Jones,3.28,2001,PG,95,"Action & Adventure, Children & Family Movies, Comedies"
s5462,Ghosts of War,5.5,2020,R,95,Horror Movies
s5463,Cloudy with a Chance of Meatballs 2,8.77,2013,PG,95,"Children & Family Movies, Comedies"
s5464,The Life Ahead,6.38,2020,PG-13,95,"Dramas, International Movies"
s5465,The Late Bloomer,7.22,2016,R,95,Comedies
s5466,The Nutty Professor,5.44,1996,PG-13,95,"Comedies, Romantic Movies"
s5467,Tahaan,6.43,2008,PG-13,95,"Dramas, International Movies"
s5468,Really Love,4.09,2020,R,95,"Dramas, Independent Movies, Romantic Movies"
s5469,The Millions,3.82,2019,R,95,"Comedies, International Movies"
s5470,Budhia Singh: Born to Run,8.24,2016,R,95,"Dramas, Independent Movies, International Movies"
s5471,Spitfire: The Plane that Saved the World,9.59,2018,PG-13,95,Documentaries
s5472,What's Up?,8.4,2006,PG,95,"Comedies, Dramas, International Movies"
s5473,We Have Always Lived in the Castle,9.06,2018,PG-13,95,"Dramas, Thrillers"
s5474,Rising High,5.54,2020,R,95,"Dramas, International Movies"
s5475,Stunt School,6.25,2019,G,95,"Children & Family Movies, Comedies, International Movies"
s5476,AllI Wish,9.47,2017,R,95,"Dramas, Romantic Movies"
s5477,Lost Girls,8.58,2020,R,95,Dramas
s5478,Pretville,8.2,2012,PG,95,"Comedies, International Movies, Music & Musicals"
s5479,Cuddle Weather,8.32,2019,R,95,"Dramas, International Movies, Romantic Movies"
s5480,Esperando la carroza,7.07,1985,R,95,"Comedies, Cult Movies, International Movies"
s5481,Hop,1.25,2011,PG,95,"Children & Family Movies, Comedies"
s5482,MFKZ,8.92,2017,R,95,"Action & Adventure, Comedies, International Movies"
s5483,Pomegranates and Myrrh,8.39,2009,PG-13,95,"Dramas, Independent Movies, International Movies"
s5484,The 9th Precinct,7.36,2019,R,95,"International Movies, Thrillers"
s5485,Penguin Bloom,9.5,2021,PG-13,95,"Children & Family Movies, Dramas"
s5486,Wandering Stars,4.5,2019,R,95,"Documentaries, International Movies, Music & Musicals"
s5487,Orbiter 9,6.47,2017,PG-13,95,"Dramas, International Movies, Sci-Fi & Fantasy"
s5488,One of Us,9.36,2017,PG-13,95,Documentaries
s5489,DJ Cinderella,8.98,2019,PG,95,"Children & Family Movies, Comedies"
s5490,My Stupid Boss 2,4.1,2019,PG-13,95,"Comedies, International Movies"
s5491,Generation Iron 3,5.65,2018,R,95,"Documentaries, Sports Movies"
s5492,My Daddy is in Heaven,6.08,2017,PG-13,95,"Dramas, Faith & Spirituality"
s5493,Close,8.28,2019,R,95,"Action & Adventure, International Movies"
s5494,Lionheart,6.93,2018,PG,95,"Comedies, Dramas, Independent Movies"
s5495,Imperfect,9.18,2012,R,95,"Action & Adventure, International Movies"
s5496,Once a Gangster,9.75,2010,R,95,"Action & Adventure, Comedies, International Movies"
s5497,Cam,9.03,2018,R,95,"Horror Movies, Independent Movies, Thrillers"
s5498,The Holiday Calendar,3.94,2018,G,95,"Dramas, Romantic Movies"
s5499,Marc Maron: Thinky Pain,8.94,2013,R,95,Stand-Up Comedy
s5500,"Love, Surreal and Odd",6.76,2017,PG-13,95,"Comedies, International Movies, Romantic Movies"
s5501,Yeh Hai Bakrapur,5.84,2014,PG,95,"Comedies, Dramas, Independent Movies"
s5502,S Storm,5.17,2016,R,95,"Action & Adventure, International Movies"
s5503,Komola Rocket,6.93,2018,PG-13,95,"Dramas, Independent Movies, International Movies"
s5504,The Package,9.52,2018,R,95,Comedies
s5505,Extinction,6.19,2018,R,95,"Action & Adventure, Dramas, Sci-Fi & Fantasy"
s5506,Father of the Year,6.03,2018,R,95,Comedies
s5507,A Classic Horror Story,9.85,2021,R,95,"Horror Movies, International Movies"
s5508,"To Each, Her Own",5.13,2018,R,95,"Comedies, International Movies, LGBTQ Movies"
s5509,Holy Goalie,8.93,2017,R,95,"Comedies, International Movies, Sports Movies"
s5510,Trailer Park Boys: The Movie,6.61,2006,R,95,"Comedies, Cult Movies"
s5511,"Justice, My Foot!",5.19,1992,PG-13,95,"Action & Adventure, Comedies, International Movies"
s5512,The Ritual,4.72,2018,R,95,"Horror Movies, International Movies, Thrillers"
s5513,The Open House,1.66,2018,R,95,"Horror Movies, Thrillers"
s5514,Naruto Shippuden: The Movie,7.76,2007,PG,95,"Action & Adventure, Anime Features, International Movies"
s5515,A Land Imagined,6.37,2019,R,95,"Dramas, International Movies"
s5516,Little Evil,5.33,2017,R,95,"Comedies, Horror Movies"
s5517,Si Doel the Movie 2,2.92,2019,G,95,"Dramas, International Movies"
s5518,Handsome Devil,5.58,2016,R,95,"Comedies, Dramas, International Movies"
s5519,A 2nd Chance,5.36,2011,PG,95,"Children & Family Movies, Dramas, Sports Movies"
s5520,Human Nature,8.8,2019,PG-13,95,Documentaries
s5521,He Even Has Your Eyes,3.63,2016,R,95,"Comedies, International Movies"
s5522,Small Crimes,6.71,2017,R,95,"Dramas, Thrillers"
s5523,Austin Powers: The Spy Who Shagged Me,7.09,1999,PG-13,95,"Action & Adventure, Comedies, Sci-Fi & Fantasy"
s5524,Hope Aur Hum,9.64,2018,PG-13,95,"Children & Family Movies, Comedies, Dramas"
s5525,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,9.55,2006,PG,95,"Action & Adventure, Anime Features, International Movies"
s5526,Used Goods,8.58,2018,PG-13,95,"Action & Adventure, Comedies, International Movies"
s5527,Mascots,9.42,2016,R,95,Comedies
s5528,Harold and Lillian: A Hollywood Love Story,6.6,2015,PG-13,95,Documentaries
s5529,Hadi İnşallah,6.91,2014,PG-13,95,"Comedies, International Movies, Romantic Movies"
s5530,Guillermo Vilas: Settling the Score,8.07,2020,PG-13,95,"Documentaries, International Movies, Sports Movies"
s5531,American Heist,8.12,2014,R,95,"Action & Adventure, Dramas"
s5532,Back and Forth,7.41,2016,NR,95,"Comedies, Dramas, International Movies"
s5533,Band of Robbers,7,2015,NR,95,"Action & Adventure, Comedies, Independent Movies"
s5534,Unspeakable Acts,9.93,1990,PG-13,95,Dramas
s5535,Bigger Fatter Liar,9.11,2017,PG,95,"Children & Family Movies, Comedies"
s5536,Bring It On: Worldwide Showdown,7.17,2017,PG-13,95,Comedies
s5537,Change in the Air,8.64,2018,PG,95,Dramas
s5538,El silencio es bienvenido,2.18,2017,PG-13,95,"Dramas, Independent Movies, International Movies"
s5539,Uncle Naji in UAE,5.5,2019,PG-13,95,"Comedies, International Movies"
s5540,Don't Crack Under Pressure,6.76,2015,R,95,"Action & Adventure, Documentaries, International Movies"
s5541,Esperando La Carroza,7.01,1985,NR,95,"Comedies, Cult Movies, International Movies"
s5542,For Love or Money,5.08,2019,R,95,Comedies
s5543,Garuda in My Heart 2,3.9,2011,PG,95,"Children & Family Movies, Dramas, Sports Movies"
s5544,Gook,3.45,2017,R,95,"Dramas, Independent Movies"
s5545,Green Room,7.9,2015,R,95,"Horror Movies, Thrillers"
s5546,Hiroshima: The Real History,5.37,2015,PG,95,Documentaries
s5547,INDIA,5.87,2014,NR,95,"Dramas, Independent Movies, International Movies"
s5548,Kidnapping Mr. Heineken,9.45,2015,R,95,"Action & Adventure, Dramas, International Movies"
s5549,Kurt & Courtney,8.04,1998,R,95,"Documentaries, Music & Musicals"
s5550,Bulbul Can Sing,9.75,2018,PG-13,95,"Dramas, Independent Movies, International Movies"
s5551,Carnaval,9.99,2021,R,95,"Comedies, International Movies, Music & Musicals"
s5552,Lockout,6.86,2012,PG-13,95,"Action & Adventure, International Movies, Sci-Fi & Fantasy"
s5553,Madre,1.08,2016,R,95,"International Movies, Thrillers"
s5554,Paradise Hills,9.29,2019,R,95,"Sci-Fi & Fantasy, Thrillers"
s5555,Pekak,2.6,2016,R,95,"Dramas, International Movies"
s5556,Peter Rabbit,8.15,2018,PG,95,"Children & Family Movies, Comedies"
s5557,Barah Aana,8.98,2009,PG-13,95,"Dramas, International Movies"
s5558,Remember,8.91,2015,R,95,"Action & Adventure, Dramas"
s5559,Revenge of the Green Dragons,6.78,2014,R,95,"Action & Adventure, Dramas, Independent Movies"
s5560,Savage Dog,7.87,2017,R,95,"Action & Adventure, Independent Movies"
s5561,Saving Zoë,9.17,2019,R,95,Dramas
s5562,Season of the Witch,3.87,2011,PG-13,95,"Action & Adventure, Sci-Fi & Fantasy"
s5563,Sister Code,5.11,2015,R,95,"Comedies, Dramas, Romantic Movies"
s5564,Smart People,6.68,2008,R,95,"Comedies, Dramas, Independent Movies"
s5565,Strictly Ballroom,2.42,1992,PG,95,"Classic Movies, Comedies, Romantic Movies"
s5566,Submission,6.16,2019,R,95,"Action & Adventure, Dramas"
s5567,Anelka: Misunderstood,9.53,2020,PG-13,95,"Documentaries, International Movies, Sports Movies"
s5568,The Assignment,5.18,2016,R,95,Action & Adventure
s5569,The Black Room,2.72,2016,R,95,Horror Movies
s5570,The Blackcoat's Daughter,1.07,2015,R,95,"Horror Movies, Independent Movies, Thrillers"
s5571,The Boy in the Striped Pajamas,1.94,2008,PG-13,95,"Dramas, Independent Movies, International Movies"
s5572,The Brawler,7.67,2019,R,95,"Dramas, Independent Movies, Sports Movies"
s5573,The Daughter,1.45,2015,R,95,Dramas
s5574,The Dukes of Hazzard: The Beginning,5.82,2007,R,95,"Action & Adventure, Comedies"
s5575,The Fear of 13,6.18,2015,R,95,"Documentaries, International Movies"
s5576,The Golem,7.51,2018,R,95,"Horror Movies, Independent Movies, International Movies"
s5577,The Keeping Hours,6.36,2017,PG-13,95,"Dramas, Thrillers"
s5578,Sleepless,2.87,2017,R,95,Action & Adventure
s5579,The Longshots,2.57,2008,PG,95,"Comedies, Dramas, Sports Movies"
s5580,The Spectacular Now,5.29,2013,R,95,"Dramas, Independent Movies, Romantic Movies"
s5581,Aamir,8.65,2008,PG-13,95,"International Movies, Thrillers"
s5582,A Stoning in Fulham County,6.64,1988,PG-13,95,Dramas
s5583,A Man For The Week End,2.79,2018,PG-13,95,"Comedies, Dramas, International Movies"
s5584,Due Date,6.4,2010,R,95,"Action & Adventure, Comedies"
s5585,Two Lovers and a Bear,7.85,2016,R,95,"Dramas, Independent Movies, Romantic Movies"
s5586,2036 Origin Unknown,8.86,2018,PG-13,95,Sci-Fi & Fantasy
s5587,Weeds on Fire,9.64,2016,R,95,"Dramas, Independent Movies, International Movies"
s5588,#AnneFrank - Parallel Stories,6.31,2019,PG-13,95,"Documentaries, International Movies"
s5589,Get the Grift,2.06,2021,R,95,"Comedies, International Movies"
s5590,Heroes: Silence and Rock & Roll,7.32,2021,R,95,"Documentaries, International Movies, Music & Musicals"
s5591,A Cinderella Story,9.64,2004,PG,95,"Children & Family Movies, Comedies"
s5592,Croupier,9.51,1998,R,95,"Dramas, Independent Movies, Thrillers"
s5593,Crocodile Dundee in Los Angeles,5.45,2001,PG,95,"Action & Adventure, Comedies"
s5594,So My Grandma’s a Lesbian!,3.83,2020,R,95,"Comedies, International Movies, LGBTQ Movies"
s5595,Friendsgiving,7.48,2020,R,95,Comedies
s5596,The Con Is On,5.53,2018,R,95,Comedies
s5597,Break,6.73,2018,R,96,"Comedies, Dramas, International Movies"
s5598,Operation Christmas Drop,5.74,2020,G,96,"Children & Family Movies, Comedies, Romantic Movies"
s5599,The Beginning of Life,8.18,2016,PG,96,"Documentaries, International Movies"
s5600,American Pie 9: Girls' Rules,9.75,2020,R,96,Comedies
s5601,GIMS: On the Record,9.98,2020,R,96,"Documentaries, International Movies, Music & Musicals"
s5602,Cycle,6.88,2018,PG,96,"Comedies, Dramas, International Movies"
s5603,Cuties,8,2020,R,96,"Dramas, International Movies"
s5604,Adrift,9.28,2018,PG-13,96,"Action & Adventure, Dramas, Romantic Movies"
s5605,What the Fish,5.59,2013,PG-13,96,"Comedies, International Movies"
s5606,Okko's Inn,8.45,2018,PG,96,"Anime Features, Children & Family Movies"
s5607,The Light of My Eyes,4.27,2010,R,96,"Dramas, International Movies, Romantic Movies"
s5608,Seeing Allred,1.94,2018,PG-13,96,Documentaries
s5609,Born Beautiful,7.01,2019,R,96,"Comedies, Dramas, International Movies"
s5610,Road to Yesterday,5.38,2015,PG-13,96,"Dramas, International Movies"
s5611,Birth of the Dragon,8.48,2017,PG-13,96,"Action & Adventure, Dramas"
s5612,MR. RIGHT,6.26,2015,R,96,"Action & Adventure, Comedies, Romantic Movies"
s5613,Grand-Daddy Day Care,1.87,2019,PG-13,96,"Children & Family Movies, Comedies"
s5614,Phullu,5.61,2017,PG-13,96,"Dramas, Independent Movies, International Movies"
s5615,The Laundromat,9.32,2019,R,96,"Comedies, Dramas"
s5616,Street Flow,3.61,2019,R,96,"Dramas, International Movies"
s5617,Evelyn,1.94,2019,R,96,"Documentaries, International Movies"
s5618,Old Lord Savanna,7.85,2018,PG-13,96,"Documentaries, International Movies"
s5619,O Vendedor de Sonhos,7.05,2016,PG-13,96,"Dramas, International Movies"
s5620,Nobody Speak: Trials of the Free Press,5.96,2017,PG-13,96,Documentaries
s5621,Triple Threat,8.73,2019,R,96,"Action & Adventure, International Movies"
s5622,Jonaki,1.94,2018,R,96,"Dramas, Independent Movies, International Movies"
s5623,Mucho Mucho Amor: The Legend of Walter Mercado,1.21,2020,PG-13,96,"Documentaries, LGBTQ Movies"
s5624,Mohamed Hussein,8.55,2019,PG-13,96,"Comedies, International Movies"
s5625,Mobile Suit Gundam Hathaway,6.04,2021,PG-13,96,"Action & Adventure, Anime Features, International Movies"
s5626,Just Love,3.86,2018,R,96,"Dramas, International Movies, Music & Musicals"
s5627,When Angels Sleep,7.38,2018,R,96,"Dramas, International Movies, Thrillers"
s5628,SDU: Sex Duties Unit,7.25,2013,R,96,"Comedies, International Movies"
s5629,Set Off,8.54,2008,R,96,"Dramas, International Movies"
s5630,Time Share,8.12,2018,R,96,"Dramas, Independent Movies, International Movies"
s5631,Love for Sale 2,8.22,2019,PG-13,96,"Dramas, International Movies, Romantic Movies"
s5632,Long Time Running,8.57,2017,PG-13,96,"Documentaries, International Movies, Music & Musicals"
