user_id,movie_ids
761,"s2854,s4422,s3849,s142,s5433,s2703,s421,s78,s1783,s3575,s2580,s4664,s633,s1727,s3543,s4054,s5498,s249,s2322,s5081,s2509,s475,s4811,s3438,s3113,s5257,s4428,s5474,s5619,s1659,s5755,s2311,s3851,s3216,s3206,s952,s272,s3038,s205,s5751,s1672,s3853,s2477,s4830,s3956,s4015,s5554,s3427,s612"
762,"s1290,s5403,s5881,s534,s2687,s3247,s2101,s423,s5763,s4693,s2517,s4908,s292,s2936,s5916,s3094,s726,s2907,s259,s2766,s2650,s2888,s2696,s1304,s3718,s6014,s5531,s4510,s5233,s1276,s1965,s4022,s4004,s4216,s5459,s1096,s2329,s1062,s4039,s2028,s586,s3574,s696,s1261,s6033,s439,s2437,s4648,s4975,s2282,s2315,s4899,s3983,s2648,s3453,s245,s1801,s3617,s3681,s991,s1456,s3534,s3041,s1308,s1376,s303,s424,s4133,s782,s4496,s529,s3239,s5220,s5047,s3498,s1193,s5127,s2928,s231,s1700,s3744,s570,s2198,s3303,s5370,s3784,s25,s1465,s675,s1260,s3588,s2226,s3138,s1583,s4352,s1688,s4501,s4377,s4943,s2410,s5992,s110,s3728,s5996,s1196,s1362,s2063,s4725,s3977,s210,s1976,s3932,s1868,s249,s2418,s4002,s1421,s4730,s5895,s1773,s5764,s1190,s5298,s3189,s2919,s5607,s4009,s851,s1975,s4299,s1734,s1166,s4669,s5386,s3091,s651,s3881,s5589,s3219,s1209,s4697,s1816,s177,s4355,s1527,s5222,s4300,s3707,s1978,s907,s1947,s5874,s1836,s190,s5101,s5570,s4414,s277,s2312,s4686,s496,s5865,s4358,s2706,s4386,s5969,s5967,s3905,s2503,s5492,s4060,s4507,s2126,s576,s4006,s1607,s4140,s4174,s1740,s1985,s2745,s5467,s4316,s5313,s1637,s348,s5984,s730,s5110,s2334,s5673,s2125,s511,s3464,s905,s3495"
763,"s70,s435,s975,s3003,s3318,s4025,s783,s4990,s5890,s3910,s6047,s805,s1149,s1201,s2035,s2694,s5978,s2675,s425,s5661,s559,s1400,s2947,s2760,s5164,s864,s4935,s1190,s1317,s5897,s1254,s5344,s3027,s2635,s1868,s4879,s858,s3739,s1469,s2929,s3839,s3759,s1709,s247,s518,s4696,s155,s5550,s5159,s5257,s5502,s390,s3063,s2115,s2413,s5780,s2787,s2373,s730,s5726,s1101,s4554,s761,s2926,s4420,s1563,s1892,s1184,s4756,s5292,s2816,s3398,s4557,s3093,s1494,s4724,s3448,s5747,s3534,s4599,s6094,s1082,s4426,s1517,s1366,s6041,s3382,s4254,s668,s2199,s426,s5322,s233,s5103,s512,s4546,s3094,s4004,s4982,s4012,s453,s459,s4406,s3245,s4168,s3609,s5455,s5685,s2437,s3360,s2509,s1390,s539,s4739,s2272,s2242,s5000,s5740,s5247,s5474,s2543,s2366,s5617,s4218,s4857,s743,s1591,s4295,s1521,s371,s2445,s2085,s1685,s5579,s3059,s5575,s1934,s3577,s4309,s3032,s5571,s2786,s1673,s1944,s3564,s2125,s3143,s4789,s2385,s4494,s2093,s4423,s2513,s1008,s5420,s1212,s3804,s5972,s3694,s3281,s4336,s3034,s19,s5149,s4567,s590,s5887,s2202,s67,s4998,s2807,s3132,s656,s3392,s3651,s3500,s1530,s3541,s5547,s1861,s2995,s2517,s5849,s2510,s1473,s5862,s1302,s3672,s4547,s3903,s37"
764,"s3290,s488,s5864,s1580,s5738,s4556,s4037,s4489,s5215,s599,s4498,s5257,s2187,s247,s3660,s3670,s1793,s4215,s4264,s1848,s4905,s3106,s4471,s1704,s30,s2098,s531,s4878,s4141,s5758,s2979,s5635,s1673,s616,s1101,s5143,s4484,s254,s1146,s1761,s5957,s5543,s4174,s483,s4249,s1639,s4973,s1477,s2702,s1360,s1077,s317,s2693,s3110,s4572,s1286,s2951,s3819,s5681,s2243,s2561,s5118,s4744,s5594,s1283,s1481,s4364,s3944,s2897,s967,s4715,s5884,s492,s5933,s4674,s1992,s5265,s3333,s4557,s4391,s5900,s1638,s5174,s3821,s1126,s2159,s1308,s707,s3312,s3720,s5734,s3428"
765,"s1147,s4336,s3356,s1649,s3572,s1559,s3012,s4176,s686,s1114,s3311,s1055,s6053,s5557,s2170,s4290,s6010,s1789,s631,s3485,s2537,s658,s5167,s2419,s247,s2359,s1715,s1436,s2167,s4908,s623,s4357,s1583,s3642,s3957,s5106,s3200,s2219,s1633,s3362,s5646,s4764,s5989,s1128,s5133,s3186,s3056,s5407,s4323,s2666,s1916,s1179,s2626,s1634,s5026,s1736,s4439,s1910,s512,s3146,s402,s2947,s1546,s5828,s5351,s4804,s1167,s5055,s4870,s2558,s1815,s3891,s3182,s2707,s3064,s3289,s2780,s5180,s1106,s2615,s5047,s3666,s2343,s1597,s4805,s3995,s794,s976,s3959,s2693,s91,s1618,s5885,s3748,s3038,s1639,s4850,s1077,s2789,s2548,s5777,s5478,s1808,s1741,s5205,s5690,s1758,s632,s3320,s2678,s5664,s353,s3574,s5879,s5298,s2948,s4953,s818,s3257,s4100,s1158,s2877,s2474,s537,s1581,s3879,s2512,s1095,s1513,s4703,s2695,s2703,s25,s1265,s5668,s1324,s1232,s4852,s3116,s1189,s63,s1033,s4048,s5622,s545,s2812,s6011,s4745,s2117,s943,s2139,s3127,s1523,s876,s2656,s607,s6092,s2039,s2961,s3437,s4654,s1135,s3550,s2242,s5534,s2532,s2136,s1151,s4455,s4788,s481,s1650,s4486,s2811,s1820,s4181,s4702,s4873,s3618,s2854,s2689,s1145,s5016,s1565,s5656,s2443,s2354,s4795,s5560"
766,"s1474,s5139,s2935,s4049,s3192,s3674,s4109,s3654,s1414,s918,s2357,s1448,s1797,s100,s2994,s2731,s5708,s4907,s5486,s5362,s5484,s421,s4878,s3097,s4602,s3138,s3511,s4017,s4505,s3394,s3717,s3468,s1946,s661,s4340,s5157,s1394,s4203,s2020,s5757,s2951,s4206,s6095,s5815,s1208,s2645,s945,s2076,s5542,s4723,s944,s620,s1682,s4568,s4968,s2933,s5197,s1251,s694,s5874,s2869,s2091,s5650,s1871,s2937,s5701,s791,s499,s5143,s4445,s760,s1530,s1220,s2127,s745,s5970,s5044,s5202,s4574,s2616,s35,s1671,s3677,s3321,s580,s5615,s5118,s314,s1158"
767,"s1175,s3696,s4656,s2667,s481,s4911,s5688,s730,s4622,s1816,s5372,s6101,s1653,s3741,s5695,s2222,s5947,s5564,s5924,s4095,s5063,s2577,s5759,s3921,s444,s3846,s462,s3655,s3640,s1698,s2829,s2627,s6049,s3590,s4267,s603,s5384,s3708,s2617,s832,s1380,s4160,s1197,s1952,s3161,s326,s1227,s2446,s5197,s2198,s2791,s5082,s6034,s5790,s3042,s1630,s4500,s5724,s714,s5632,s569,s4961,s1717,s5142,s604,s5529,s4684,s3224,s957,s1076,s4287,s1289,s1406,s6030,s5348,s3434,s6061,s5003,s2701,s254,s4689,s2824,s2385,s1368,s3598,s2169"
768,"s4523,s1377,s5593,s378,s5095,s5807,s2941,s6085,s3256,s176,s3750,s897,s76,s4931,s2893,s712,s141,s2459,s1327,s2657,s5496,s4742,s1526,s465,s908,s164,s3469,s4489,s2583,s212,s4076,s4511,s633,s4731,s3706,s129,s2672,s1523,s4132,s135,s2560,s4620,s625,s5161,s4840,s3472,s4216,s1880,s1328,s4405,s2873,s5055,s1909,s6041,s4859,s5863,s2366,s5701,s2105,s3209,s2832,s1209,s4142,s710,s5681,s4525,s4622,s4109,s245,s1067,s5781,s5551,s3193,s1623,s87,s3129,s4715,s3522,s3192,s181,s1026,s4470,s1234,s845,s1960,s5079,s1382,s2499,s2207,s5940,s5954,s2276,s1902,s884,s1336,s2515,s2655,s4507,s4666,s3707,s1970,s1314,s3125,s3775,s3006,s322,s1007,s1753,s3850,s1925,s2999,s499,s231,s1995,s3385,s1735,s3354,s4918,s2417,s2848,s904,s4600,s3765,s4375,s397,s225,s1405,s5582,s4896,s2649,s2483,s2784,s5342,s4126,s3839,s3591,s5655,s5606,s3224,s5318,s5646,s4255,s2151,s5735,s4095,s2010,s5324,s2359,s4916,s2582,s4963,s3456,s224,s6094,s3358,s4137,s2900,s2839"
769,"s4688,s4157,s5755,s4922,s5480,s295,s224,s3391,s3838,s5409,s1289,s6031,s2909,s4439,s4479,s721,s635,s5928,s944,s5106,s213,s5102,s1990,s5841,s5583,s1282,s5194,s401,s1197,s2200,s3444,s3195,s5646,s4264,s3894,s4698,s1334,s2578,s2411,s3647,s2311,s4839,s5440,s5680,s3943,s1180,s2098,s1273,s3582,s5472,s1322,s2186,s4386,s998,s257,s5766,s4327,s117,s3040,s2015,s1523,s64,s5169,s2670,s2451,s4890,s2681,s2837,s1809,s717,s2312,s2048,s3481,s1011,s3465,s3882,s5611,s4129,s1316,s2979,s3256,s5743,s2502,s112,s4521,s1545,s4089,s3591,s5303,s3837,s4632,s2950,s2144,s4629,s5509,s2790,s4198,s4132,s4356,s5541,s1219,s3957,s5417,s1758,s636,s275,s4080,s4040,s1041,s4265,s195,s1374,s1045,s2418,s3585,s3437,s3318,s1053,s6059,s2929,s3510,s2632,s5243,s5980,s1892,s734,s3349,s4722,s2408,s5672,s4865,s2607,s5018,s1453,s3619,s1017,s382,s5618,s746,s3716,s4724,s1606,s2562,s687,s3000,s1754,s3084,s5817,s2036,s840,s3133,s4834,s3129,s5323,s1398,s5311,s5543,s3925,s167"
770,"s99,s875,s814,s6068,s174,s2566,s4822,s3933,s3195,s3668,s4761,s1632,s319,s3421,s5094,s6098,s306,s3638,s3701,s2241,s867,s2364,s1206,s3306,s529,s5126,s5800,s2656,s1438,s2698,s4326,s2236,s4112,s2897,s4762,s5653,s2326,s5783,s4387,s4390,s2984,s2676,s5150,s1209,s2872,s5952,s2805,s2238,s2583,s1506,s4547,s1699,s1316,s4540,s2842,s6085,s4407,s4329,s638,s4684,s55,s2719,s1970,s2258,s2643,s2925,s4183,s919,s1462,s6,s2436,s3540,s5934,s5995,s881,s5750,s4431,s4366,s4840,s5019,s5941,s4904,s3763,s1084,s2254,s4527,s2312,s2229,s1906,s4584,s1842,s4803,s5781,s1996,s2764,s790,s3559,s1602,s5352,s1525,s2798,s5027,s5665,s59,s3690,s4725,s974,s2457,s1326,s1889,s2152,s4447,s2584,s5570,s1946,s4341,s358,s4809,s602,s5059,s2777,s3754,s5823,s5276,s3938,s2060,s3526,s4730,s1653,s361,s1717,s3012,s744,s3367,s4004,s1958,s261,s4194,s2206,s4915,s2391,s1881,s5235,s1601,s1497,s559,s3446,s1939,s3488,s1174,s3707,s1465,s5204,s1785,s4154,s3046,s309,s19,s3251,s2629,s2758,s5362,s532,s708"
771,"s5836,s712,s4148,s3560,s2058,s3151,s1969,s2968,s626"
772,"s4299,s5287,s2024,s1556,s5647,s5348,s821,s1591,s1909,s3262,s5910,s2766,s721,s1276,s3809,s3306,s4005,s2692,s542,s795,s5748,s2880,s5166,s3518,s2352,s4436,s3042,s3864,s372,s1038,s3721,s2573,s5578,s4944,s3183,s5386,s958,s5240,s1257,s3923,s1838,s3467,s2210,s1638,s3141,s5265,s691,s722,s4431,s1404"
773,"s4980,s212,s5000,s5343,s5938,s1409,s5633"
774,"s786,s1511,s1254,s5708,s4518,s2546,s1514,s2300,s5156,s853,s1262,s2922,s6040,s250,s991,s4463,s3196,s5983,s5810,s2763,s4081,s3490,s2720,s2969,s1298,s355,s813,s1373,s2239,s5302,s1727,s2307,s5755,s17,s37,s2555,s5515,s5417,s3879,s5081,s4024,s2614,s136,s1803,s5244,s4986,s407,s2155,s1474,s806,s3598,s2279,s3450,s4153,s5832,s999,s607,s1715,s1335,s1238,s3591,s2273,s4412,s464,s1745,s5280,s3595,s3803,s3056,s2149,s2106,s4511,s5381,s835,s1893,s1615,s4754,s1042,s845,s2673,s5739,s4149,s4970,s263,s1280,s2746,s2398,s5204,s147,s261,s2430,s2493,s5069,s1531,s4226,s2363,s933,s2629,s2335,s4842,s5185,s4507,s5384,s2835,s3530,s1003,s1538,s74,s4398,s5493,s4390,s5746,s5410,s4001,s5726,s1753,s1980,s1147,s1722,s1297,s5964,s1116,s1056,s47,s3457,s128,s3600,s783,s6106,s3449,s5579,s3829,s3609,s4496,s1894,s1440,s4824,s5938,s912,s2977,s3501,s5984,s1850,s4917,s4499,s2834,s6069,s5116,s614,s1948,s1094,s2690,s6031,s1034,s4922,s1366,s5218,s4330,s365,s129"
775,"s2520,s5107,s5783,s1228,s2698,s3888,s5217,s5419,s2059,s3932,s4997,s5228,s1670,s5988,s1488,s5134"
776,"s5445,s3655,s4567,s621,s196,s1284,s303,s1139,s3525,s994,s5432,s4421,s1198,s4730,s140,s1293,s1265,s3557,s6087,s1151,s4603,s2988,s2126,s5238,s4255,s1810,s742,s5669,s3764,s5899,s5951,s4424,s891,s5662,s4371,s2935,s3125,s3036,s6097,s1126,s930,s5793,s1470,s2395,s2267,s1182,s1173,s4525,s2560,s451,s2933,s105,s2629,s4837,s392,s5586,s1716,s3397,s5905,s455,s1580,s979,s2838,s3750,s1686,s3731,s400,s2632,s5615,s2770,s6060,s323,s4297,s5861,s4695,s1386,s565,s3354,s1143,s2112,s4711,s316,s5140,s2774,s4647,s1568,s4786,s3915,s4196,s1602,s2797,s4665,s1944,s2372"
777,"s3452,s4464,s2897,s3887,s2808,s3435,s202,s2906,s5802,s4567,s2964,s1280,s502,s4999,s5110,s4595,s4283,s3453,s3383,s5847,s2701,s303,s5195,s2667,s651,s1426,s1970,s4319,s1931,s1697,s4048,s1756,s4589,s4522,s3319,s103,s2821,s3431,s1717,s4778,s175,s3781,s2043,s937,s3755,s473,s1625,s4269,s6027,s655,s4066,s5655,s5460,s2602,s1818,s1840,s2740,s5149,s469,s2347,s2065,s4227,s2377,s2227,s1929,s4968,s1233,s3782,s953,s2863,s809,s2753,s5227,s94,s564,s4409,s736,s1838,s4825,s4562,s3651,s687,s3251,s659,s3975,s1703,s2274,s4074,s160,s2292,s4594,s2260,s679,s3498,s5169,s2179,s1892,s3701,s1605,s565,s4424,s5871,s1918,s5944,s5892,s2363,s755,s4217,s1261,s1431,s5541,s5527,s2950,s3681,s4127,s156"
778,"s1051,s2909,s5833,s5337,s5499,s6102,s1664,s5818,s1033,s1607,s4824,s1660,s403,s4145,s3039,s3788,s3600,s1303,s3993,s1550,s441,s1729,s4585,s4786,s3529,s3548,s3160,s1266,s5910,s1060,s1356,s4080,s2571,s973,s4855,s335,s2773,s2805,s4590,s3284,s4354,s1466,s4015,s3709,s5097,s2190,s2084,s475,s5103,s4753,s1760,s201,s2294,s5318,s5916,s4533,s2127,s372,s5389,s1034,s5925,s5705,s5900,s6031,s1491,s900,s2430,s2069,s2933,s5466,s781,s964,s1407,s3547,s5290,s1902,s1655,s2194,s4468,s2567,s594,s3647,s1418,s2302,s4267,s3344,s1687,s5220,s3193,s3642,s4749,s4232,s4284,s4968,s3275,s2488,s5352,s4993,s894,s912,s4628,s5988,s2659,s3570,s3840,s1584,s2131,s4975,s4167,s6059,s1605,s2494,s3302,s4058,s3635,s1059,s3489,s1029,s4205,s5643,s4497,s4090,s5240,s1916,s2410,s3064,s107,s5267,s268,s1735,s2562,s697,s3324,s3255,s363,s1024,s3213,s4490,s4665,s5208,s3178,s1991,s591,s884,s2124,s2140"
779,"s5120,s4627,s2372,s4904,s4843,s4685,s4768,s1803,s275,s967,s3527,s4564,s6044,s3751,s1177,s4218,s4014,s536,s603,s5524,s4865,s438,s3838,s599,s1924,s600,s5746,s2765,s2839,s1707,s1812,s3538,s5043,s3061,s3855,s901,s1215,s1102,s5711,s2126,s1822,s1918,s5961,s4647,s4515,s522,s1070,s4874,s4636,s4617,s1462,s4719,s5737,s4118,s354,s5049,s4905,s433,s645,s2979,s4055,s3056,s5343,s663,s2573,s1703,s2940,s934,s5419,s5630,s251,s1013,s21,s6018,s4577,s2349,s3046,s4878,s4309,s3750,s2994,s2747,s1813,s1743,s1767,s285,s6105,s4666,s3993,s3668,s2275,s3406,s3034,s1842,s497,s461,s1702,s5314,s1689,s2225,s20,s3652,s3742,s4581,s1469,s2750,s221,s5855,s1393,s5738,s214,s1672,s800,s4172,s2579,s673,s148,s4781,s5066,s4572,s3164,s2491,s349,s2722,s5022,s3724,s610,s4964,s867,s2276,s5773,s3952,s4999,s5335,s1802,s4455,s3979,s1704,s4529,s4807,s3716,s1196,s1058,s3700,s3289,s1243,s5928,s2298,s4219,s463,s905,s2825,s2515,s2545,s5196,s1695,s2310,s5121"
780,"s4779,s377,s1824,s3257,s3839,s3987,s4310,s3348,s4741,s659,s5691,s935,s2214,s1084,s185,s2595,s101,s2767,s1610,s1512,s4149,s3422,s16,s1139,s2190,s449,s860,s5748,s4895,s5476,s3074,s1255,s3565,s177,s627,s5774,s682,s3376,s2431,s4479,s1669,s701,s162,s4549,s5420,s4263,s5074,s5811,s4708,s363,s5352,s2841,s3613,s1023,s4718,s3207,s3384,s5209,s227,s112,s539,s5247,s2271,s5495,s4716,s4384,s4220,s5853,s319,s3535,s2861,s5562,s347,s1167,s2188,s3988,s1008,s3120,s3622,s5516,s5889,s1288,s2795,s146,s3331,s1916,s1911,s2012,s5119,s3385,s6025,s465,s4942,s5865,s4250,s5140,s890,s3590,s1941,s1807,s4847,s3311,s4979,s648,s2989,s1423,s2100,s1583,s5984,s1211,s6107,s1385,s269,s2129,s12,s4056,s1691,s4451,s1704,s1724,s2616,s4793,s3692,s4219,s4386,s327,s5760,s4790,s1640,s1266,s5019,s1593,s812,s665,s3684,s4526,s872,s1502,s2117,s1923,s3088,s4140,s317,s5670"
781,"s452,s392,s361,s2342,s5520,s5675,s5716,s5455,s4789,s5092,s1489,s3617,s2415,s5143,s3580,s5576,s5610,s254,s4967,s3357,s3298,s2748,s3374,s1370,s486,s5053,s4382,s1835,s2884,s675,s655,s3525,s1115,s2051,s835,s934,s4826,s6028,s1219,s4646,s5900,s4842,s4597,s2989,s4630,s4289,s4743,s2345,s1655,s2927,s1838,s1914,s3694,s180,s5629,s5613,s1738,s2630,s4264,s151,s900,s3662,s5329,s2114,s1125,s3491,s3071,s2224,s756,s477,s5246,s732,s3548,s3972,s3941,s1980,s2374,s6067,s110,s3951,s3902,s5683,s4486,s639,s2723,s4307,s3065,s1844,s3822,s2852,s734,s2099,s4288,s1092,s1174,s1105,s5253"
782,"s3720,s4122,s3415,s1182,s4022,s4000,s2113,s3869,s2896,s2801,s1031,s16,s2843,s4594,s1195,s2730,s4083,s90,s3718,s523,s1407"
783,"s372,s4130,s2143,s5109,s4878,s1020,s854,s4818,s4925,s3250,s4248,s1169,s1447,s2449,s3053,s4666,s1714,s3597,s5498,s4199,s289,s2098,s2166,s5737,s2889,s2323,s4366,s5475,s690,s3737,s1175,s3363,s2181,s4416,s5990,s899,s711,s2963,s1398,s2691,s2417,s2628,s2121,s3054,s1710,s1672,s4289,s5128,s5995,s5105,s3013,s6075,s2507,s4168,s4726,s2741,s4321,s678,s5081,s4493,s4904,s1257,s4410,s5209,s2955,s3073,s1590,s5787,s3491,s2885,s5053,s4456,s882,s1497,s2320,s1682,s4282,s417,s2406,s1498,s4154,s640,s1276,s5041,s5906,s3289,s771,s2946,s5034,s2776,s4643,s4326,s3513,s5779,s32,s3872,s1617,s2450,s5136,s3550,s4809,s5014,s5345,s5449,s211,s735,s1694,s1082,s4427,s6008,s4572,s2410,s1831,s161,s3350,s3922,s3089"
784,"s965,s1157,s4837,s1521,s4741,s2127,s740,s5121,s3285,s1429,s943,s196,s3365,s1511,s4034,s3303,s1051,s1024,s876,s2048,s5338,s5366,s2471,s4726,s131,s3413,s5602,s3734,s5928,s4281,s5017,s5057,s411,s3773,s444,s807,s1027,s45,s3164,s6020,s1255,s1257,s3157,s2920,s5460,s466,s803,s3882,s2686,s5881,s269,s4472,s4299,s3487,s1382,s5920,s1818,s2902,s2817,s443,s3945"
785,"s8,s4478,s5244,s2268,s5267,s4239,s658,s3727,s5620,s3312,s4986,s2887,s1675,s2408,s5100,s3911,s1466,s2574,s2158,s5362,s3794,s814,s3278,s3744,s94,s5277,s4051,s5137,s1201,s1436,s984,s4094,s5300,s5928,s5141,s812,s5200,s541,s3502,s5525,s3347,s4804,s3644,s4028,s2944,s5040,s5554,s5863,s5375,s4684,s4281,s4615,s2535,s2698,s2542,s3663,s317,s3560,s5612,s787,s3970,s5652,s6062,s2108,s991,s1477,s5354,s2673,s2375,s4435,s1641,s2690,s2374,s5868,s706,s1813,s5222,s3333,s2693,s687,s2519,s2351,s2599,s1137,s4905,s3282,s5964,s4323,s2090,s4927,s1494,s2524,s2913,s336,s654,s1114,s1208,s2098,s3369,s5787,s1448,s5173,s5083,s1227,s3219,s4040,s475,s5515,s636,s1633,s4743,s3986,s4467,s5296,s5405,s3376,s1087,s6001,s741,s5275,s756,s1261,s3119,s3307,s1769,s3053,s4788,s242,s5828,s2987,s1161,s3838,s3708,s245,s4543,s3731,s6018,s2653,s2502,s291,s1575,s5511,s4795,s5207,s5204,s2253,s1638,s5509,s1105,s1297,s5344"
786,"s5758,s2268,s6032,s3408,s4746,s3653,s2787,s1045,s3388,s618,s380,s2709,s3711,s4016,s1196,s3960,s3328"
787,"s3773,s4218,s5053,s5540,s193,s2526,s1236,s3434,s4963,s6004,s1069,s518,s1080,s1355,s2702,s5246,s277,s90,s2603,s4004,s596,s284,s3347,s1610,s1177,s1129,s5688,s1876,s3737,s2455,s5648,s4404,s713,s409,s379,s3194,s1383,s2679,s3997,s455,s6006,s359,s2366,s3215,s3174,s2041,s3126,s4000,s4592,s5925,s1905,s5016,s2719,s3863,s2359,s2570,s1126,s3314,s3748,s2424,s6045,s585,s3956,s5478,s2122,s4692,s3871,s478,s872,s3750,s4300,s4215,s527,s1100,s1831,s4882,s4334,s2294,s2115,s1754,s4516,s4982,s3254,s1445,s1365,s479,s3729,s1002,s2286,s5422,s4270,s995,s4369,s4578,s2828,s1954,s846,s2786,s4476,s5232,s2774,s315,s6076,s3380,s3197,s8,s5750,s4802,s178,s2232,s3346,s2833,s4760,s3027,s4413,s1218,s944,s2926,s391,s3829,s673,s504,s2226,s2006,s2011,s5334,s1821,s2351,s3685,s2000,s1604,s121,s1844,s1947,s1830,s3069,s2764,s2704,s2220,s3928,s4752,s4641,s3561,s4911,s1424,s3279,s5610,s1329,s6085,s6099,s1065,s1173,s1701,s5548,s3883,s1691,s4303,s51,s506,s3462,s85,s3555,s224,s931,s3131,s5924,s3869"
788,"s1348,s234,s5397,s2977,s5262,s918,s5970,s3069,s1884,s1736,s6040,s4153,s3401,s4011,s4487,s4225,s3285,s3784,s4100,s1856,s692,s5025,s1237,s3607,s5910,s3892,s4271,s4092,s3251,s492,s4716,s2763,s3043,s5447,s4362,s1613,s1991,s4936,s2276,s4769,s1427,s517,s1040,s4842,s1068,s1042,s4152,s3600,s523,s848,s5892,s2815,s809,s2600,s3058,s646,s4693,s5210,s1059,s5781,s488,s2892,s3412,s2184,s3499,s2411,s706,s3597,s3176,s608"
789,"s3247,s3437,s1961,s4373,s496,s3084,s3057,s1855,s2494,s6088,s1673,s4024,s5958,s2268,s3779,s3903,s5948,s4646,s4514,s2676,s5800,s5169,s5652,s2438,s5243,s372,s2983,s2831,s1919,s1004,s4069,s4613,s4972,s3061,s444,s4414,s5404,s1304,s3763,s1465,s2436,s4535,s4952,s5384,s5844,s3407,s2489,s4455,s3161,s2667,s171,s3661"
790,"s635,s1029,s4394,s4451,s484,s5310,s4193,s2662,s1366,s3326,s3540,s3048,s335,s791,s5309,s5188,s4684,s553,s3123,s5292,s2211,s5996,s3756,s887,s545,s3447,s608,s3749,s3202,s5377,s263,s2449,s5193,s1932,s5872,s3511,s1744,s613,s2915,s451,s4441,s4492,s2943,s2633,s236,s2269,s5613,s4481,s5151,s4116,s4323,s5861,s4662,s5687,s1910,s600,s4646,s1517,s1443,s134,s2941,s9,s5117,s4353,s4528,s1324,s3456,s3270,s5130,s801,s5098,s3056,s3541,s5218,s4110,s3255,s4735,s362,s110,s1704,s3938,s4085,s2128,s2675,s4459,s3289,s2482,s3118,s2118,s1070,s2145,s491,s5707,s2023,s3747,s4573,s3597,s677,s3529,s4027,s3882,s1078,s2532,s1500,s1540,s4903,s5533,s5042,s3021,s5021,s2318,s4981,s916,s5442,s4457,s4214,s1703,s1919,s436,s4926,s946,s648,s2922,s6091,s949,s6054,s2277,s5666,s4291,s3300,s1060,s4661,s5965,s3323,s5607,s1876"
791,"s3030,s630,s5333,s234,s3071,s1033,s1990,s5361,s1104,s4613,s1217,s102,s5842,s4146,s3299,s2623,s4837,s3858,s6023,s3661,s4804,s1212,s2481,s5704,s2421,s3332,s2951,s5046,s4972,s1248,s3082,s1918,s5793,s2917,s5774,s4067,s1973,s3602,s2586,s844,s5133,s3622,s4244,s251,s1894,s2242,s1136,s3658,s4754,s1335,s1593,s4472,s2564,s740,s907,s731,s2552,s980,s1765,s5614,s5020,s5798,s5709,s3424,s1935,s3246,s2428,s6025,s5153,s4722,s4249,s2745,s4375,s4484,s1200,s5010,s6004,s1711,s4297,s2056,s4755,s2151,s5757,s2852,s762,s5281,s1811,s3568,s2082,s1071,s4550,s3508,s1597,s3775,s741,s2718,s1463,s3130,s2894,s704,s541,s5596,s4147,s4144,s3207,s4902,s5264,s2476,s3309,s5765,s5123,s1372,s4034,s5071,s4713,s3533,s3392,s3628,s4471,s3059,s4046,s3739,s3771,s5012,s2627,s4867,s1807,s3735,s72,s5893,s4846,s5164,s5331"
792,"s2740,s6005,s4668,s130,s404,s3546,s3409,s5405,s5738,s1050,s1482,s903,s5211,s1463,s4019,s2845,s5105,s3009,s4983,s1197,s2063,s3649,s4135,s716,s5485,s6016,s4576,s142,s5327,s942,s5415,s101,s5516"
793,"s4157,s2741,s2460,s5114,s3004,s1854,s2831,s5948,s1832,s4902,s2133,s667,s4337,s148,s4934,s5545,s5902,s1253,s5536,s5960,s1801,s4768,s1345,s298,s354,s5758,s4289,s5241,s943"
794,"s2568,s2074,s2575,s2874,s2024,s1056,s933,s963,s875,s5420,s4930,s2242,s5123,s1838,s5402,s2169,s2295,s1894,s4063,s2189,s5656,s1148,s4738,s88,s305,s1776,s1902,s4071,s2504,s4256,s678,s2119,s1837,s2260,s2020,s3015,s3131,s366,s78,s4918,s5850,s2827,s1282,s330,s2630,s4422,s5334,s5952,s1404,s3824,s4025,s3587,s725,s857,s978,s2782,s5226,s4571,s3424,s5190,s3306,s116,s2903,s1335,s4329,s696,s6053,s4040,s2250,s4403,s4075,s2273,s474,s3580,s5961,s1971,s3098,s3985,s2875,s4761,s3588,s4723,s4535,s5489,s2725,s2071,s4558,s465,s4226,s2163,s1200,s1120,s2290,s154,s1184,s2045,s530,s3331,s3347,s4764,s2566,s3262,s3127,s2672,s401,s2912,s5386,s1024,s1935,s50,s7,s1739,s985,s107,s5134,s1036,s6095,s303,s5781,s4717,s2683,s3220,s1778,s3412,s4360,s2927,s4518,s783,s3591,s1596,s2318,s1309,s4149,s5456,s4498,s4446,s6064,s1210,s2686,s3339,s177,s18,s385,s2676,s122,s3151,s2062,s3027,s4549,s5554,s2536,s2297,s2241,s195,s3106,s5283,s1118,s5968,s422,s5531,s833,s2833,s2050,s4331,s2795,s5748,s1400,s3123,s3705,s3021,s3338,s876,s5380,s5012,s6052,s2371,s1714,s5423,s952,s948,s1712,s548,s2170,s741,s5872,s4163,s3836,s4277,s2200"
